 f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51,Type
6.545744622,3.355707151,1.973201803,1.417960542,1.55418763,0.655285355,1.109103115,1.341867512,0.966077711,1.383997569,0.432535451,1.774740685,2.105852067,1.890758849,2.257106147,1.581158525,1.783854337,2.290008372,2.458103443,2.570958228,3.068534961,3.189787497,3.242025474,3.795533317,4.028659584,3.659720055,6.409386974,4.132723078,2.809430785,2.458651127,1.882665246,1.805522966,1.71600774,1.92359271,1.449514934,2.3905495,3.240827055,3.810703114,3.673964745,2.563141295,2.320055628,1.916050917,2.064254011,2.365174694,2.477882727,2.528955775,2.983205906,2.959994023,3.217642725,3.584696059,3.856106277,3.333840271,real
6.547411645,3.284850419,1.865912592,1.371279844,0.822581149,0.613448907,1.079670587,1.405963407,1.274918334,1.125108075,1.126617641,1.930677403,2.255039417,2.21207956,2.597863007,1.369879435,1.662810346,2.31972363,2.678737983,2.647915182,2.512224566,2.925547974,3.787900965,4.00938428,3.359097705,3.014560663,6.377656766,3.726921544,3.295989394,2.417965336,1.799077805,2.179207732,1.756602656,1.037080342,1.593093383,1.235504716,1.498955243,2.217117402,2.306639819,2.029284092,1.953003648,1.013535597,1.487138814,2.329678215,2.626900576,2.660654301,2.72395026,3.302082499,3.796863628,3.728084424,3.400453978,3.653573723,real
7.2967944,4.129573743,2.582565925,2.278907315,1.714350768,1.570135279,1.623902822,1.114966859,1.304635441,0.992552763,0.977916988,1.817958539,1.99013537,1.564637972,1.8209753,1.451177699,1.732519442,2.311283319,2.610577724,2.684772078,2.620969646,2.672087887,3.562387051,3.885109749,3.764772647,3.486926789,7.335542677,4.663056783,3.33294974,2.728445014,2.525322458,1.830741636,1.839674426,1.849598805,1.877899343,1.114842684,0.874813936,1.703814205,1.964830924,1.767258251,1.807588123,1.031945786,1.92530204,1.890976555,2.569672833,2.64015543,2.727176034,3.104368315,3.401515173,3.509577037,3.727634615,3.598315622,real
7.532308978,4.708224976,3.339030737,2.714396613,2.285741277,2.098933374,1.337231886,1.651865779,1.352875226,1.39641954,1.265494777,1.696993014,2.050286872,2.339242356,2.423453464,2.055824912,2.141589623,2.568429243,2.299964188,2.847377827,2.656218479,2.663577186,2.723039113,3.680979404,3.963240698,3.601840054,7.39804374,4.572339484,3.830163299,2.550990667,1.692772792,2.248941031,1.997962332,1.997117619,1.841981722,1.722761168,1.589915905,1.756887259,2.311422995,2.006968502,2.26402577,2.072241823,2.653858074,2.555879301,2.640581506,2.7429582,3.174928765,2.685612131,2.829610354,3.691371986,3.406783997,3.697089699,real
6.432734068,3.819282931,2.816397111,1.700615713,1.044703531,1.184201424,1.111480246,1.059562964,1.452038214,1.357083339,0.674584118,1.386264546,1.483012407,1.47493336,1.650319582,1.274169577,1.75845163,2.207202491,2.098605656,2.234860189,2.364343691,2.829068508,3.143837636,3.519833776,3.448143748,3.644213143,6.940811591,4.296874974,2.617132737,2.267776936,1.974666302,1.33415143,1.359692295,1.100102692,1.400081257,1.040667655,1.119830769,1.441247834,1.397239022,0.670487923,1.377149274,1.51651184,1.884909562,2.313662788,2.070623428,2.18516583,2.584332549,3.104006553,3.237321601,3.552377759,3.428464431,3.638031758,real
6.550247766,3.912881383,3.11908201,1.947317656,2.062809693,1.825501375,1.75640567,1.334212166,1.282686222,1.345151973,0.822217547,1.631472136,1.993921787,1.611643328,1.874118524,2.04963009,2.308352002,2.125852954,2.463322748,2.189917864,2.25470051,3.207632248,3.954160751,3.773607695,3.591197191,3.823575722,6.732985445,3.84164561,2.814906015,2.166685489,1.833580003,1.382963073,1.230890869,0.860805668,0.707781085,0.080756996,0.283143812,1.86661167,1.775403441,1.121030836,1.561566116,1.74157887,2.009076455,2.131115277,2.273274119,2.171945077,2.54343541,3.416329191,3.854303837,3.615168535,3.250265793,3.433258208,real
6.281225238,2.349683117,1.847802,0.772984045,1.357661921,0.213509535,-0.295849193,0.705143561,1.061170995,1.07084645,0.698468053,1.944068025,2.206207066,1.408423904,1.593246685,1.562374924,1.745031357,1.826985109,2.563006164,2.458785469,2.784035943,2.865045822,3.091361666,3.092725253,3.114533876,2.988513102,5.830751962,3.876705652,3.094324906,2.104155334,1.650258129,1.278904512,1.269500708,1.299885097,1.31763888,0.825898348,1.235126533,1.23268572,1.414815526,1.588001359,1.863743081,2.091066426,2.134536261,1.881188064,2.49950625,2.490744306,2.85565707,3.20478872,3.283878776,2.917023762,3.27427276,2.800190804,real
6.176779529,3.511286374,2.101912507,1.778623862,1.392309809,0.219644042,0.851898177,0.971355044,1.108897433,0.505949552,0.808862697,1.45573844,2.269624625,2.027725987,1.414018046,1.400297763,1.946945872,1.912888511,2.187190137,2.252002144,2.532440254,2.922098867,3.246306113,3.127433552,3.665161135,3.329721979,6.872564354,3.840100273,2.66965854,1.943923392,1.441025204,1.199259957,1.51879454,1.035494019,0.676008005,0.774482384,0.756070805,0.992515544,2.376495029,2.031995308,2.225012821,1.810013633,1.920053354,1.667497878,2.195617017,2.330415567,2.60266551,3.075490283,3.325359951,3.494607839,3.606944483,3.407430765,real
6.820859196,4.179094648,3.210396016,2.385151934,1.942095941,1.936494121,1.364692843,1.594138048,1.536860548,0.924536817,1.274133058,1.894035492,1.936270542,2.13577371,2.446023212,2.125814997,2.092509675,2.368896318,2.64400358,2.312438962,2.559257862,2.902692458,3.222106001,3.557566788,3.898475514,3.980591583,6.980665764,4.219330985,2.676096892,2.610028978,2.160827937,1.194601865,1.574655971,1.053830674,1.333941655,1.398845633,1.33702064,1.914922457,1.768379326,2.041422772,2.475200167,2.144624202,2.024574404,2.238182811,2.497328434,2.313204111,2.961393867,2.991528865,3.53758822,3.521949563,3.883878946,3.608183355,real
7.23331081,4.426933047,2.377430157,2.31266669,1.918126025,1.577812043,1.337157268,1.345385221,1.408464915,1.601052714,1.378308987,2.204938411,2.221431795,2.306353061,2.693853145,1.848493329,2.102146951,2.324873064,2.332357303,2.619144188,2.840858032,3.160712126,3.458392419,3.418532658,3.396270698,3.500636994,6.757571028,3.469608603,2.750309996,1.857756529,2.031545447,1.363172372,1.407044012,0.834397033,0.798941784,1.761366155,1.758108077,2.102878434,1.943939329,2.254159635,2.593279269,1.864519292,1.854729543,2.204202066,2.158261222,2.482682725,2.54778546,3.227569625,3.400509075,3.642523062,3.794091533,3.611449697,real
7.034213058,3.645657422,2.501714924,2.244892495,1.377365512,1.303797576,1.068771735,0.940167249,0.828928997,0.579659311,1.021334711,1.829782282,1.580235877,2.24561077,2.234357234,1.788226202,2.00406888,2.388590438,2.35945905,3.026342813,2.774430781,3.071417476,3.668268466,4.01226356,4.070878695,3.712475031,7.257334672,4.059262598,2.090874724,2.248511802,1.99484578,1.496321573,0.823343043,0.6083776,0.805118777,1.149946164,1.187413418,1.937193672,1.909621669,2.264776072,2.464523368,1.878415139,2.098162723,2.305109079,2.617084089,2.841021602,2.746356034,2.932729326,3.036682746,3.941565617,3.988191611,3.585434229,real
6.336940347,3.994319731,3.015352105,2.075541445,1.722058806,2.113955428,1.918260545,1.53348095,1.45236858,1.758068697,1.301098765,2.490277893,2.302504336,1.707407564,2.214935814,2.508570853,2.451012935,2.093274818,2.754439739,2.961012185,2.579724867,2.919380883,3.509100666,3.708623306,3.427939712,3.686365659,7.166681983,4.098402913,2.376120977,2.106384386,0.966434259,1.605415744,1.229480794,0.742526484,0.912166499,0.942956682,1.450086163,2.135233267,2.325005693,1.33260106,1.755739998,1.751738651,2.270347525,2.269944338,2.409209432,2.659474075,2.640000756,2.691351481,3.274139125,3.753121137,3.614232494,3.785027316,real
4.10054363,2.528715165,1.691631805,1.288844691,-0.449881154,0.243894318,1.006737175,0.678813636,0.589526328,0.650935428,1.286156146,2.187930697,2.180327796,1.537948346,1.633774859,1.562858292,1.583985003,2.099236467,2.345543361,2.209702493,2.528951297,2.910327352,3.516865366,3.681977271,3.369074804,3.021099138,3.895837331,3.352983764,2.057812584,1.263317617,1.1592686,0.839259622,0.937865259,0.796085211,0.679235306,1.097679401,0.998723798,1.626122958,1.73540146,1.480247478,1.740283722,1.549712729,2.152685887,1.993280053,2.33432363,2.066613528,2.255036342,2.47080603,3.43296337,3.95525163,3.46428016,2.873189662,real
6.86198859,4.272027672,3.14236151,2.00338324,1.952517358,2.133530109,1.407489904,1.373927406,1.347163957,0.875220569,1.248527578,1.678103253,1.709947122,1.58971565,1.976018828,1.845520288,1.989291732,2.061866633,1.942602319,2.146344251,2.830175036,3.152231809,3.316094651,3.705777582,3.337900862,3.45398582,6.907970092,3.996342859,3.165210172,2.463359723,2.074976705,1.841584701,1.681340969,0.945965071,1.678212032,1.112887318,1.63462831,1.555706389,1.758740182,2.096550804,2.194097219,1.834977894,1.820117361,1.899303849,2.117510216,2.558471478,2.734021242,3.071081963,3.073585738,3.754222618,3.132983204,3.580503359,real
6.11159329,3.514160453,2.586994033,1.793839329,1.359675356,1.101297487,1.414603962,1.251188318,0.921156886,0.812228158,1.178751125,1.547636064,1.905224623,2.329846561,2.206879522,1.690645984,2.168456531,2.257626573,2.617468535,2.748723932,2.844403666,3.201692812,3.320487583,3.638544973,3.669903568,3.695402912,6.574429454,3.672161432,2.104294742,2.023567981,1.188962292,0.859551179,1.164786375,1.445761929,0.976060298,0.054629805,0.833535022,1.267985612,1.777442409,2.31235425,2.141712045,1.882619885,1.646989226,2.312761561,2.37571406,2.550763464,2.956740416,3.334635677,3.41695559,3.532193913,3.664770365,3.371569545,real
5.654336376,2.837385334,1.921700719,0.869307331,1.156788486,0.61805911,0.356542636,0.601822094,-0.218525266,1.090962584,0.940685958,1.357430019,1.582847605,1.459043716,1.736160651,1.393486056,2.046693081,2.200467987,2.278731085,1.954177815,2.735591149,2.5140784,3.140154606,3.42501449,3.682359011,3.770168657,6.936431089,4.297039899,2.849160002,2.322004868,2.141106179,1.388224634,1.039291119,1.100506854,1.038526824,1.023541027,0.680071404,1.713761823,1.977826197,1.56689191,1.873998319,1.528798194,1.578625866,1.9378717,1.894107519,2.096575142,2.996245454,2.821096763,3.093580659,3.532572981,3.701167099,3.645777621,real
7.199831516,4.10034911,2.293570177,2.014246916,1.252602794,1.193918374,1.147811587,1.14229153,1.35252248,0.869050691,1.220072015,1.275560551,1.8581144,1.228005401,1.539956995,1.523004853,1.909433943,1.999499653,2.438793607,2.533339384,2.617641411,2.957669879,3.456806356,3.567217685,3.579109303,3.102559,7.267484934,4.714070258,3.490519166,2.707573675,1.833292495,2.164806321,1.838027297,1.799297023,1.867939643,1.342270632,1.351034946,1.906787265,2.311613334,1.957704433,2.02684536,1.587305815,2.014670492,2.066188892,2.362901763,2.531190819,2.56855082,3.188748813,3.703900214,3.574273143,3.916266347,3.396562862,real
6.149664722,3.029295305,2.196531275,1.197035024,1.122287861,0.807286285,0.180200833,0.539255635,0.489566024,1.808900264,1.162241773,1.496233497,1.860841547,1.764631185,2.059319349,1.261054631,1.472023153,1.829414021,1.953060028,2.463481839,2.842998074,2.660151865,3.584225103,3.14575333,3.707663615,3.719798391,6.882884299,4.280249535,2.916680793,2.537995847,1.943379413,1.640626797,1.257335377,1.751200801,0.955406939,1.549499758,1.296848668,1.964157137,1.967545668,1.674768791,1.694475852,1.451735851,1.521303473,1.841473221,2.077784389,2.688230042,3.116071963,3.075596407,3.363355492,3.469609395,3.631451376,3.822128176,real
7.081223427,4.38889655,3.337601765,2.692695773,2.117950167,1.908571863,1.651301314,1.555867191,1.450891847,0.835679766,0.931569233,1.83588119,2.179342665,1.133697513,1.838115486,2.227148174,2.289831488,2.102583858,2.534786969,2.473613741,2.66641893,2.587660863,3.354715181,3.798311822,3.263007233,3.333024465,6.935897449,4.449105869,3.341073327,2.266367206,2.20661418,2.077556268,1.63325981,1.612591563,1.341079067,1.310461449,1.214021788,2.013389993,2.241596936,1.518647674,1.309718804,1.549095793,1.708174171,2.005712375,2.262632858,2.429051815,2.508119711,2.737271417,3.463755888,3.925617848,3.40112737,3.394889357,real
6.584418003,3.673701801,2.029931686,1.750855363,0.660351565,0.772045867,0.896450185,1.24995954,0.860986284,0.125438359,0.865133522,1.253100321,1.665987673,2.240773097,2.214947827,1.994960933,1.383726913,2.274330265,2.392808468,2.63702165,2.722838248,2.773809827,2.831427114,3.233870396,3.099655406,3.019609969,6.629542493,3.960232878,2.459531699,1.638690529,1.374856261,1.76989079,1.490033091,1.367539638,0.884921404,1.016448971,1.078779929,1.585768411,1.844741774,1.707652033,2.347349152,1.958879189,1.917049735,2.098804304,2.352066861,1.935855811,2.206586471,2.778555794,2.912192722,2.915150915,2.977780967,3.370791159,real
6.055323898,3.427465848,1.754523247,1.489949219,1.847431238,0.50165064,0.555211331,1.577251577,0.900243342,1.276394884,1.120407945,1.124879122,1.821194307,1.829348268,2.533379552,2.214806272,1.725591881,1.476194003,2.430535601,2.598294275,2.272358551,2.426516018,3.440098525,3.334575042,3.113795086,3.259259546,5.684218522,3.02169184,1.933407475,1.54822839,1.121426544,1.102628757,0.919105725,0.785711032,0.181279749,0.973604052,0.703409829,1.686893465,2.197729042,1.840417698,2.417403759,2.10345222,1.834046348,1.859010261,2.690033853,2.591544759,2.499889188,3.02293587,3.470849043,3.241189917,3.295371044,3.201784074,real
6.453955733,3.806342309,2.789769212,2.121077488,1.571209753,1.615591349,1.158564461,1.282406585,1.365786643,1.234897283,0.839907728,1.239561067,1.580531317,1.710642215,2.255424121,1.998286631,1.416656563,1.906404385,2.28808059,2.74262973,3.172394723,3.002270884,2.931076257,3.760416003,3.380458136,3.534066013,7.298409695,4.635542353,3.057824886,2.697200891,2.194256457,1.545674054,1.467516753,1.222917959,0.815799081,1.662829943,1.276940922,1.670720482,2.004871092,2.273330986,2.26637359,1.887022548,1.785977796,2.217176168,2.54968405,2.707137797,3.191572678,3.14320866,2.899566899,3.542549802,3.784776495,3.599672447,real
5.97680684,2.514285097,1.557399745,1.153497798,1.008854863,1.088193951,0.786969929,0.684840306,0.009269873,1.077677686,1.090146714,1.634682731,1.994992444,1.456340815,1.788988417,1.551078603,2.052162643,2.32066673,2.733520832,2.56118575,3.038030413,2.927897367,3.371485405,3.578226078,4.022584983,3.959633449,6.971634327,4.685985722,2.95387484,2.86932732,2.094854849,1.538889872,1.209772186,1.223764078,1.350428968,1.400132668,1.171671918,1.92614358,2.117683394,1.839975134,2.044639359,1.399091709,1.841427496,2.139844425,2.313399649,2.509980689,3.064279515,2.990532742,3.433899254,3.717700387,3.781830411,3.754615187,real
7.088053893,4.602638999,3.521473479,2.45370886,2.321920909,2.256888605,1.702918026,1.647534965,1.411424517,1.488777368,1.360416021,2.294346623,2.122462402,1.632239763,1.851456109,1.64687312,1.955362093,2.485257747,2.672795772,2.518639382,2.910759493,2.627167569,3.676736009,4.083646088,3.492341304,3.583930439,7.373125289,4.54198637,3.11839961,2.776500467,2.185758358,1.915681356,1.377989699,1.41773559,1.583637584,1.218413712,1.568385557,2.253292499,2.183151123,1.92792702,1.9450006,1.405087667,1.712705854,2.549104551,2.637012031,2.53984449,2.794333037,3.074496019,3.808049078,4.073142297,3.645874673,3.31101848,real
5.562383926,2.488496588,1.380157956,0.624635132,0.582214823,0.455701981,0.220914472,0.766833452,0.373856965,0.687697458,0.608369682,1.465244874,1.556115799,1.681017849,2.361449555,1.624180346,1.856671279,1.896183521,2.218135192,2.311814026,2.352632906,2.830293122,3.250311649,2.77332703,3.352362972,3.614128318,5.940496734,3.474683408,2.087562433,1.407895192,0.853468324,0.387041619,0.829367868,1.025324179,0.032123545,0.400163236,0.52099087,1.552889524,1.411301896,2.153339461,2.464757726,1.377208828,1.636004512,1.583923074,1.961579341,2.439461007,2.358491372,2.707758826,3.395277995,3.443576243,3.447164275,3.576465601,real
6.583723277,3.68421028,2.895290938,2.115266431,1.577394807,1.077430022,0.86346017,1.03670445,0.941856766,1.320416594,1.34038325,1.976594031,1.643745058,1.977991184,2.195743529,2.124269846,1.748593425,1.845387753,2.46681477,2.838509597,3.039696408,2.993853373,2.936015757,3.634990215,3.962148903,3.580451719,6.584331834,4.259201349,2.813326132,2.499493051,2.118202392,1.475398728,0.947184587,1.201164984,1.473463825,0.719166149,1.231326001,2.12893146,2.082272498,1.997011177,2.23524593,1.754721877,1.67363922,1.747736535,2.137245517,2.827564932,3.005796148,2.5314569,3.007236891,3.580283488,3.542184471,3.440571754,real
6.592118775,4.217080406,2.77502526,2.612690865,1.734199737,1.112564736,1.428991962,1.65569594,1.927672133,1.869728037,1.115166331,1.758463099,2.387422076,2.104238672,2.269672489,2.038383336,2.130035337,2.255669063,2.783316307,2.569533964,2.763919495,2.847510948,3.96555936,3.758191772,3.513385849,3.520197192,5.713459374,2.893271565,1.768361996,1.432133482,0.749437588,1.285752571,1.038871745,0.859628971,0.388057096,1.148578384,0.969526957,1.477137586,2.059017174,1.775332448,2.092562823,1.95243488,2.267675531,2.4120792,2.078456681,2.571280494,2.77927788,2.974575825,3.801161903,3.490421669,3.454778227,3.653704185,real
6.534677241,4.346784375,2.923659777,2.54288338,1.548592589,1.292986098,1.425213119,1.671182287,1.355073985,0.338486564,1.100005484,1.696944748,2.171546816,1.924918165,2.387495396,2.096082967,2.527816302,2.401750956,2.370391302,2.847169832,3.421236216,3.265494074,3.272603442,3.575704219,3.364536733,3.336027053,6.274885051,3.27443745,2.213701575,1.534337434,0.950966904,0.838153813,0.766260701,1.040368482,1.067064908,1.233300206,1.005503474,1.641125619,2.107241271,1.850455484,2.424392489,2.063068454,2.305588612,2.565390754,2.277362247,2.620460651,3.342338872,3.248490146,3.212481786,3.149800527,3.494617067,3.237349497,real
5.435661446,2.945840154,1.752966363,1.331698182,0.960678445,1.224707338,0.244508426,0.663399996,1.171251899,0.51239724,0.944269305,1.825243529,2.14038879,2.050965147,1.776347819,1.652629183,2.243433277,2.362767012,2.691306643,2.895382854,2.549712378,3.108587933,3.28692991,3.741934845,3.360522474,3.638076085,5.600316527,2.710780521,1.821190918,1.905693105,1.114820286,1.308402126,1.028512868,0.963796028,0.946229211,1.422224054,1.775007821,2.328114905,2.422207628,2.564857983,2.564226085,1.745303866,1.764807701,2.218135807,2.745105733,2.783089988,2.477462201,3.177864803,3.277398729,3.790551039,3.578607605,3.742986306,real
3.807502011,1.436975914,0.349720403,-0.757867054,-0.369426071,-0.461030112,-0.442194298,-0.593201696,-0.302436082,-0.615153004,-1.216125954,-0.731171611,0.112456018,0.060990453,1.38653222,0.346641186,0.580738029,1.079895241,1.478245839,1.267510366,1.655486974,2.038350821,1.745886645,1.942934836,2.256006765,2.588044583,4.415083693,2.018890444,0.978489001,0.269643594,0.194635956,0.15726509,-0.516463804,-0.533978292,-0.653078339,-1.038076337,-0.516395927,0.073707464,-0.149465142,0.392004093,1.319106471,0.709934868,0.225659719,0.721526829,1.043818672,1.350168172,1.457718083,1.9713137,2.095028967,1.875557607,2.244803883,2.308005443,real
5.666625407,2.508227306,0.575530349,0.365894327,0.067696128,-0.039094515,-0.311950617,-0.593040599,-0.681272359,-1.076955559,0.11084432,0.100144421,0.688586342,0.436400398,0.984840952,0.638903078,0.632011641,0.961112548,1.119250536,1.202072565,1.18072882,2.182387205,2.526996872,2.651402529,2.609874951,2.441589223,5.324985078,2.37991787,1.197396514,0.566751998,0.135245229,-0.171859113,-0.032192426,-0.031100032,0.001327275,-0.356854787,-0.573496386,-0.496064674,0.441729204,0.336003941,0.655562062,0.20182006,0.82953738,0.609088515,1.053503672,1.460719262,1.754904465,2.179252898,2.548343781,2.612725016,2.699905522,2.501279573,real
5.839601571,2.72565756,0.05242433,0.114471071,-0.942584878,-1.178705321,-0.089798733,-0.997215596,-1.607399823,-0.629062335,-0.285443987,0.257006765,0.565375541,0.454432691,0.732078634,0.674761087,0.897896072,0.34008466,0.615898561,1.179283409,1.310912266,1.647281226,2.43305759,2.212439238,2.004365089,2.440272628,5.775108185,4.304999928,2.491501498,1.746009573,1.024552639,0.449744106,0.616049785,0.537233563,-0.019460571,0.011429565,-0.235379579,0.573459717,0.631693731,0.151302234,1.117862746,0.834283117,0.908468697,0.941239682,0.82778509,1.039169921,1.419962544,1.81844442,2.102579291,2.251839104,2.071479297,2.518660361,real
5.538369801,2.506876037,1.299396374,0.625862589,-0.0263133,-0.133039716,-0.765529032,-0.232821563,-0.391949814,-0.86248027,-0.155097477,0.371226707,0.261296036,0.385843818,0.934668777,0.685252082,0.613650749,0.470753323,1.000925764,1.450823857,1.766930525,1.659498855,2.043373043,2.302273431,2.625398496,2.178365486,5.925342464,2.624100309,1.325025014,0.852552431,0.547432213,-0.179516926,0.042125024,0.038322464,-0.065838439,-0.476065793,0.101511407,0.507099868,0.865364133,0.342746205,0.896317642,0.716708525,0.888911292,0.58511226,0.870335669,1.472838805,1.896896891,1.648685677,2.047416213,2.655892526,2.603120329,2.333255286,real
4.963316962,3.00042981,2.142369968,1.112611274,0.155006105,0.357866421,0.211032753,0.701183857,-0.043776784,-0.079274642,0.075351943,0.660024615,0.920513749,1.025063714,1.310393004,1.077675024,1.142101826,1.383085911,1.473828118,1.909944075,2.04184975,1.918761648,2.461456698,2.58234032,2.691626085,2.485584279,4.837305119,2.13889733,0.99795265,0.604626966,0.324776269,-0.469284301,-0.009095188,-0.296565941,-0.760871736,-0.406528278,0.124622898,0.56445918,0.859718513,0.759926919,1.087225932,1.023215482,0.985885759,1.300661507,1.548199532,1.768098811,1.833629886,2.203682771,2.479473685,2.564856077,2.90076167,2.916613171,real
4.759693434,0.718620601,-0.845736614,-1.058731069,-0.153155056,-1.361189345,-0.021874413,0.458457278,0.318027744,0.564344519,0.503988046,1.265195866,1.684919926,1.215583636,1.093273702,1.019049627,1.329610763,1.183045399,1.51206266,1.310323279,2.077173832,2.008084056,2.251560487,2.674424245,2.949898678,2.981856042,4.821935635,2.412706415,1.303600279,0.402528865,0.430018502,0.105429707,-0.619305886,-0.54760115,-0.167087673,-0.073932421,0.367973856,0.806078896,1.305220219,1.360508067,1.14963235,1.152353712,1.167306817,1.209950634,1.490325199,1.917723387,1.46963419,1.81547651,2.298346079,2.884836501,3.14727329,3.097035242,real
5.248796091,2.545734568,1.183000906,0.705761202,0.167815251,-0.122508441,0.065004168,0.292413874,-0.300118091,-0.231599313,0.46880851,0.984686257,0.829405083,0.893867805,1.332361994,0.893934241,1.04528053,1.245314315,1.225740127,2.120418856,2.65849785,2.698660845,2.528526309,2.19208306,2.726641451,2.793039014,5.593334086,2.69528773,1.29036679,0.749654323,0.312135054,-0.502648693,-0.301017607,0.074032861,0.243880599,0.802300611,0.660224085,1.27359873,0.651022288,1.139726209,1.674698108,1.068692088,1.15666481,1.321815851,1.463963316,2.137816019,2.203688902,2.765769208,2.659895918,2.357747438,2.812616817,2.746336171,real
4.925828929,2.09492402,0.902959693,-0.140027389,-0.549794078,0.219317888,-0.182325364,-0.313796567,-0.263101073,0.437747849,0.231608678,0.199197498,-0.096826008,1.024531424,1.616656158,0.392281603,0.426156562,1.066487507,1.280677324,1.722065811,1.652356639,2.396164725,2.519947554,2.487137454,2.411681262,2.485067749,4.676982865,2.333350906,1.350083867,0.709748443,0.459460744,-0.102221071,-0.034433084,0.377371174,0.166329648,0.327453464,0.762290823,0.614568714,0.734326403,0.944096709,1.282962773,0.725833958,1.23051094,0.981875187,1.272808498,2.048386893,1.959277173,2.440465375,2.308040754,2.317089271,2.42878232,2.820918176,real
3.647676488,1.624169977,1.265566182,0.457338854,-0.081011287,0.402958121,0.329588994,0.623513272,-0.055559489,-0.143246002,0.223928372,0.441319025,0.710011222,0.896042795,1.311293929,0.352044345,1.017797917,1.259058244,1.922125072,1.621328306,1.554834548,1.754111271,2.549965388,2.593817748,2.371144774,2.638956887,4.98072349,2.444970051,1.337496606,0.600264461,0.352359111,-0.115723619,-0.027741081,-0.16603854,-0.015847266,-0.003217276,-0.365354166,-0.853231597,0.447261638,0.705010076,1.133748804,0.090265656,0.848692033,1.11802984,1.667683538,1.772696587,1.481090283,1.916180624,2.407032141,2.605963674,2.425403507,2.603629465,real
5.726120602,3.47369707,2.25800566,1.417838447,1.287031051,0.868381935,0.851921052,0.303097323,0.291422615,0.441404148,0.848358661,0.764608301,0.672482594,0.950797886,1.494481401,1.14040883,1.172750047,1.397669985,1.080508466,1.871198495,2.365299089,2.223574734,3.011591239,2.997089548,3.123513957,2.893669819,5.578741785,3.959652474,1.810223365,1.324175548,0.706625983,-0.005278847,0.670041045,0.545330481,0.118146108,0.386708285,0.621040592,0.105142699,0.326878809,0.82246525,1.612444387,1.137612166,1.404032176,1.316980963,0.890612788,1.873895446,2.639165057,2.276242665,2.967372411,2.715722388,2.526606058,2.55280377,real
6.036317333,3.034928226,1.915602329,1.61743824,0.80898715,0.736194125,1.004007146,0.949796976,0.551565884,0.633237795,0.287745988,0.839665445,0.548273168,1.303641864,1.777518522,0.950784729,1.549993098,1.439340329,1.268621456,1.52494152,1.831988119,2.003863802,2.738534912,2.891851929,2.929058027,2.545033513,5.611554498,3.451076973,2.109839326,1.136875797,1.071256875,0.807350582,0.650749571,1.039908021,0.363426067,0.899631832,0.530148118,0.771024672,0.899464651,1.335373735,1.659564592,1.197071129,1.355419045,0.772847201,1.173909779,1.514071492,1.743883455,2.299846117,2.792496848,2.928164383,3.216122366,2.574354923,real
4.665766809,2.949069467,1.738054276,0.370001959,0.518801152,0.198652993,-0.389260055,-0.646779561,0.033515111,0.199794827,0.575884735,0.425256951,0.840274745,1.089231991,1.021648677,0.721842857,0.78321762,1.476147935,1.372308179,1.880781342,1.69344747,2.311349717,2.335321591,2.561875572,2.126118737,2.516894716,5.61754129,1.118410528,0.222377681,0.261302475,-0.923805514,-0.749405446,-0.666466353,-1.159205268,-0.310105611,-0.34297735,0.186851178,-0.076569279,0.015309941,1.307863902,1.602545714,0.837320111,0.836063624,1.397181993,1.609869292,2.074876793,1.727457583,2.209630026,2.392527871,2.670091153,2.353819688,2.642650661,real
5.564383861,2.901052092,1.960518238,1.432937878,0.911713006,-0.194078129,0.744891322,0.36593409,0.415223031,0.541124686,0.562777609,0.587160447,1.059741773,1.109600281,1.605187685,1.386704424,1.657662247,1.401624617,1.858423158,2.05622547,2.358623887,2.159774668,2.747756461,2.971294022,2.775039551,2.59328205,5.40425029,2.978272067,1.626598168,1.098441912,0.702728261,-0.137219513,0.306170215,-0.769008897,-0.595050933,0.512943261,0.50765221,0.311112425,0.72993078,0.891742441,1.446709774,1.288541624,1.283475442,1.302278449,1.446570454,2.32214044,2.491803878,2.111293142,2.705423601,3.04845988,2.906629003,2.661367534,real
5.459302761,2.420404078,1.35257566,0.137327766,0.004639792,0.105877751,0.109411299,0.881449999,0.63938555,0.010403273,-0.147172911,0.885332457,1.39736797,0.909813914,0.943933723,0.853427989,0.990529378,1.236533327,1.768585993,1.401488288,1.643594585,1.870705919,2.412391884,2.855857326,2.706505508,2.370992892,5.68529856,2.234489411,0.863723902,0.231371815,-0.779156441,-0.788085964,-0.299895922,-0.19681296,0.036323559,-0.210860703,-0.202691307,0.964491443,1.082258342,0.689127108,1.235808143,0.700919318,1.015016829,1.34501715,1.463636053,1.457700691,1.959091087,2.448631757,2.052023344,2.686697153,2.543683695,2.581346106,real
